Date,Ticker,Price,DailyRetMult,CloseLog10,DailyRetLogDiff
7/5/2018,VT,73.61,xx,,
7/3/2018,VT,73.03,xx,,
7/2/2018,VT,73.11,xx,,
6/29/2018,VT,73.37,xx,,
6/28/2018,VT,73.01,xx,,
6/27/2018,VT,72.64,xx,,
6/26/2018,VT,73.33,xx,,
6/25/2018,VT,73.25,xx,,
6/22/2018,VT,74.31,xx,,
6/21/2018,VT,73.869,xx,,
6/20/2018,VT,74.48441,xx,,
6/19/2018,VT,74.22633,xx,,
6/18/2018,VT,74.73256,xx,,
6/15/2018,VT,75.0899,xx,,
6/14/2018,VT,75.40752,xx,,
6/13/2018,VT,75.32812,xx,,
6/12/2018,VT,75.55642,xx,,
6/11/2018,VT,75.63582,xx,,
6/8/2018,VT,75.44723,xx,,
6/7/2018,VT,75.27848,xx,,
6/6/2018,VT,75.53656,xx,,
6/5/2018,VT,74.88145,xx,,
6/4/2018,VT,74.9013,xx,,
6/1/2018,VT,74.52412,xx,,
5/31/2018,VT,73.80945,xx,,
5/30/2018,VT,74.18663,xx,,
5/29/2018,VT,73.23374,xx,,
5/25/2018,VT,74.38515,xx,,
5/24/2018,VT,74.6333,xx,,
5/23/2018,VT,74.76234,xx,,
5/22/2018,VT,74.98071,xx,,
5/21/2018,VT,75.05019,xx,,
5/18/2018,VT,74.62337,xx,,
5/17/2018,VT,74.87152,xx,,
5/16/2018,VT,74.89137,xx,,
5/15/2018,VT,74.51419,xx,,
5/14/2018,VT,75.18916,xx,,
5/11/2018,VT,75.07997,xx,,
5/10/2018,VT,74.92116,xx,,
5/9/2018,VT,74.23626,xx,,
5/8/2018,VT,73.78959,xx,,
5/7/2018,VT,73.77967,xx,,
5/4/2018,VT,73.67049,xx,,
5/3/2018,VT,73.04514,xx,,
5/2/2018,VT,73.07493,xx,,
5/1/2018,VT,73.35285,xx,,
4/30/2018,VT,73.39256,xx,,
4/27/2018,VT,73.88885,xx,,
4/26/2018,VT,73.75981,xx,,
4/25/2018,VT,73.14441,xx,,
4/24/2018,VT,73.17419,xx,,
4/23/2018,VT,73.77967,xx,,
4/20/2018,VT,73.869,xx,,
4/19/2018,VT,74.35538,xx,,
4/18/2018,VT,74.84174,xx,,
4/17/2018,VT,74.55389,xx,,
4/16/2018,VT,73.95834,xx,,
4/13/2018,VT,73.58115,xx,,
4/12/2018,VT,73.77967,xx,,
4/11/2018,VT,73.34293,xx,,
4/10/2018,VT,73.68041,xx,,
4/9/2018,VT,72.60841,xx,,
4/6/2018,VT,72.17166,xx,,
4/5/2018,VT,73.35285,xx,,
4/4/2018,VT,72.96574,xx,,
4/3/2018,VT,72.39003,xx,,
4/2/2018,VT,71.63566,xx,,
3/29/2018,VT,73.08485,xx,,
3/28/2018,VT,72.19152,xx,,
3/27/2018,VT,72.22129,xx,,
3/26/2018,VT,73.19403,xx,,
3/23/2018,VT,71.50961,xx,,
3/22/2018,VT,72.73605,xx,,
3/21/2018,VT,74.47681,xx,,
3/20/2018,VT,74.41746,xx,,
3/19/2018,VT,74.23943,xx,,
3/16/2018,VT,75.03069,xx,,
3/15/2018,VT,75.02079,xx,,
3/14/2018,VT,75.13948,xx,,
3/13/2018,VT,75.21861,xx,,
3/12/2018,VT,75.74281,xx,,
3/9/2018,VT,75.66369,xx,,
3/8/2018,VT,74.72408,xx,,
3/7/2018,VT,74.43724,xx,,
3/6/2018,VT,74.52626,xx,,
3/5/2018,VT,74.09107,xx,,
3/2/2018,VT,73.49763,xx,,
3/1/2018,VT,73.15145,xx,,
2/28/2018,VT,74.03172,xx,,
2/27/2018,VT,74.90211,xx,,
8/27/2018,VAW,135.64,xx,,
8/24/2018,VAW,133.83,xx,,
8/23/2018,VAW,132.17,xx,,
8/22/2018,VAW,133.3,xx,,
8/21/2018,VAW,133.73,xx,,
8/20/2018,VAW,132.92,xx,,
8/17/2018,VAW,132.13,xx,,
8/16/2018,VAW,131.19,xx,,
8/15/2018,VAW,130.27,xx,,
8/14/2018,VAW,132.41,xx,,
8/13/2018,VAW,131.47,xx,,
8/10/2018,VAW,132.9,xx,,
8/9/2018,VAW,134.69,xx,,
8/8/2018,VAW,134.31,xx,,
8/7/2018,VAW,134.65,xx,,
8/6/2018,VAW,134.45,xx,,
8/3/2018,VAW,134.27,xx,,
8/2/2018,VAW,133.14,xx,,
8/1/2018,VAW,134.16,xx,,
7/31/2018,VAW,135.48,xx,,
7/30/2018,VAW,134.35,xx,,
7/27/2018,VAW,134.73,xx,,
7/26/2018,VAW,135.23,xx,,
7/25/2018,VAW,134.35,xx,,
7/24/2018,VAW,133.51,xx,,
7/23/2018,VAW,132.12,xx,,
7/20/2018,VAW,132.66,xx,,
7/19/2018,VAW,133.21,xx,,
7/18/2018,VAW,133.94,xx,,
7/17/2018,VAW,133.67,xx,,
7/16/2018,VAW,131.87,xx,,
7/13/2018,VAW,133.03,xx,,
7/12/2018,VAW,133.06,xx,,
7/11/2018,VAW,132.91,xx,,
7/10/2018,VAW,134.97,xx,,
7/9/2018,VAW,134.05,xx,,
7/6/2018,VAW,132.69,xx,,
7/5/2018,VAW,132.06,xx,,
7/3/2018,VAW,130.82,xx,,
7/2/2018,VAW,131.02,xx,,
6/29/2018,VAW,131.56,xx,,
6/28/2018,VAW,131.1,xx,,
6/27/2018,VAW,130.55,xx,,
6/26/2018,VAW,131.2365,xx,,
6/25/2018,VAW,130.6196,xx,,
6/22/2018,VAW,132.6892,xx,,
6/21/2018,VAW,131.0077,xx,,
6/20/2018,VAW,132.4007,xx,,
6/19/2018,VAW,132.5897,xx,,
6/18/2018,VAW,134.9577,xx,,
6/15/2018,VAW,135.2562,xx,,
6/14/2018,VAW,136.1119,xx,,
6/13/2018,VAW,135.9925,xx,,
6/12/2018,VAW,137.3357,xx,,
6/11/2018,VAW,137.3655,xx,,
6/8/2018,VAW,137.1367,xx,,
6/7/2018,VAW,136.7586,xx,,
6/6/2018,VAW,137.475,xx,,
6/5/2018,VAW,135.2363,xx,,
6/4/2018,VAW,134.2314,xx,,
6/1/2018,VAW,133.6245,xx,,
5/31/2018,VAW,131.933,xx,,
5/30/2018,VAW,133.1369,xx,,
5/29/2018,VAW,131.535,xx,,
5/25/2018,VAW,133.4553,xx,,
5/24/2018,VAW,134.0821,xx,,
5/23/2018,VAW,134.5199,xx,,
5/22/2018,VAW,134.8184,xx,,
5/21/2018,VAW,135.8532,xx,,
5/18/2018,VAW,135.3159,xx,,
5/17/2018,VAW,135.0373,xx,,
5/16/2018,VAW,134.6095,xx,,
5/15/2018,VAW,132.8882,xx,,
5/14/2018,VAW,133.127,xx,,
5/11/2018,VAW,132.9877,xx,,
5/10/2018,VAW,133.0374,xx,,
5/9/2018,VAW,132.0126,xx,,
5/8/2018,VAW,130.2217,xx,,
5/7/2018,VAW,130.5798,xx,,
5/4/2018,VAW,130.5003,xx,,
5/3/2018,VAW,128.6198,xx,,
5/2/2018,VAW,128.3909,xx,,
5/1/2018,VAW,128.5402,xx,,
4/30/2018,VAW,128.8685,xx,,
4/27/2018,VAW,130.5201,xx,,
4/26/2018,VAW,131.2266,xx,,
4/25/2018,VAW,130.4505,xx,,
4/24/2018,VAW,129.7739,xx,,
4/23/2018,VAW,132.8981,xx,,
4/20/2018,VAW,133.5747,xx,,
4/19/2018,VAW,134.3209,xx,,
4/18/2018,VAW,135.5447,xx,,
4/17/2018,VAW,134.5498,xx,,
4/16/2018,VAW,132.9479,xx,,
4/13/2018,VAW,131.2067,xx,,
4/12/2018,VAW,131.2365,xx,,
4/11/2018,VAW,129.9132,xx,,
4/10/2018,VAW,130.8186,xx,,
4/9/2018,VAW,127.9631,xx,,
4/6/2018,VAW,127.3462,xx,,
4/5/2018,VAW,130.4306,xx,,
4/4/2018,VAW,127.9332,xx,,
4/3/2018,VAW,127.1174,xx,,
4/2/2018,VAW,125.3264,xx,,
3/29/2018,VAW,128.2516,xx,,
3/28/2018,VAW,125.8537,xx,,
3/27/2018,VAW,127.2367,xx,,
3/26/2018,VAW,128.6098,xx,,
3/23/2018,VAW,126.0627,xx,,
3/22/2018,VAW,128.3611,xx,,
3/21/2018,VAW,132.5996,xx,,
3/20/2018,VAW,131.0574,xx,,
3/19/2018,VAW,131.5251,xx,,
3/16/2018,VAW,133.3459,xx,,
3/15/2018,VAW,133.1897,xx,,
3/14/2018,VAW,134.678,xx,,
3/13/2018,VAW,136.5534,xx,,
3/12/2018,VAW,137.1686,xx,,
3/9/2018,VAW,137.3174,xx,,
3/8/2018,VAW,134.9856,xx,,
3/7/2018,VAW,135.1741,xx,,
3/6/2018,VAW,135.4421,xx,,
3/5/2018,VAW,133.8445,xx,,
3/2/2018,VAW,132.4554,xx,,
3/1/2018,VAW,132.2867,xx,,
2/28/2018,VAW,133.1202,xx,,
2/27/2018,VAW,135.581,xx,,
8/27/2018,VHT,175.63,xx,,
8/24/2018,VHT,174.73,xx,,
8/23/2018,VHT,173.96,xx,,
8/22/2018,VHT,174.17,xx,,
8/21/2018,VHT,173.68,xx,,
8/20/2018,VHT,173.67,xx,,
8/17/2018,VHT,172.94,xx,,
8/16/2018,VHT,172.29,xx,,
8/15/2018,VHT,170.71,xx,,
8/14/2018,VHT,171.23,xx,,
8/13/2018,VHT,170.29,xx,,
8/10/2018,VHT,170.29,xx,,
8/9/2018,VHT,170.98,xx,,
8/8/2018,VHT,171.08,xx,,
8/7/2018,VHT,170.87,xx,,
8/6/2018,VHT,170.83,xx,,
8/3/2018,VHT,170.53,xx,,
8/2/2018,VHT,169.87,xx,,
8/1/2018,VHT,169,xx,,
7/31/2018,VHT,168.61,xx,,
7/30/2018,VHT,166.85,xx,,
7/27/2018,VHT,167.13,xx,,
7/26/2018,VHT,168.78,xx,,
7/25/2018,VHT,168.89,xx,,
7/24/2018,VHT,167.06,xx,,
7/23/2018,VHT,166.24,xx,,
7/20/2018,VHT,165.79,xx,,
7/19/2018,VHT,166.19,xx,,
7/18/2018,VHT,166.83,xx,,
7/17/2018,VHT,166.8,xx,,
7/16/2018,VHT,165.73,xx,,
7/13/2018,VHT,166.89,xx,,
7/12/2018,VHT,166.66,xx,,
7/11/2018,VHT,164.77,xx,,
7/10/2018,VHT,165.89,xx,,
7/9/2018,VHT,165.36,xx,,
7/6/2018,VHT,164.28,xx,,
7/5/2018,VHT,162.02,xx,,
7/3/2018,VHT,160.35,xx,,
7/2/2018,VHT,159.83,xx,,
6/29/2018,VHT,159.14,xx,,
6/28/2018,VHT,158.93,xx,,
6/27/2018,VHT,158.47,xx,,
6/26/2018,VHT,160.3326,xx,,
6/25/2018,VHT,160.6912,xx,,
6/22/2018,VHT,162.4442,xx,,
6/21/2018,VHT,161.996,xx,,
6/20/2018,VHT,163.1414,xx,,
6/19/2018,VHT,162.4243,xx,,
6/18/2018,VHT,161.8864,xx,,
6/15/2018,VHT,163.3108,xx,,
6/14/2018,VHT,162.8327,xx,,
6/13/2018,VHT,161.9561,xx,,
6/12/2018,VHT,161.9561,xx,,
6/11/2018,VHT,161.7071,xx,,
6/8/2018,VHT,161.5179,xx,,
6/7/2018,VHT,160.3923,xx,,
6/6/2018,VHT,160.7111,xx,,
6/5/2018,VHT,159.0178,xx,,
6/4/2018,VHT,159.0577,xx,,
6/1/2018,VHT,158.3704,xx,,
5/31/2018,VHT,156.6871,xx,,
5/30/2018,VHT,158.1513,xx,,
5/29/2018,VHT,155.9301,xx,,
5/25/2018,VHT,157.3943,xx,,
5/24/2018,VHT,157.3943,xx,,
5/23/2018,VHT,157.8524,xx,,
5/22/2018,VHT,157.2648,xx,,
5/21/2018,VHT,157.713,xx,,
5/18/2018,VHT,157.6532,xx,,
5/17/2018,VHT,157.2449,xx,,
5/16/2018,VHT,157.1552,xx,,
5/15/2018,VHT,156.1492,xx,,
5/14/2018,VHT,157.9919,xx,,
5/11/2018,VHT,157.0158,xx,,
5/10/2018,VHT,154.6651,xx,,
5/9/2018,VHT,152.7627,xx,,
5/8/2018,VHT,151.6969,xx,,
5/7/2018,VHT,152.8324,xx,,
5/4/2018,VHT,152.673,xx,,
5/3/2018,VHT,151.418,xx,,
5/2/2018,VHT,152.673,xx,,
5/1/2018,VHT,154.4759,xx,,
4/30/2018,VHT,154.3165,xx,,
4/27/2018,VHT,156.6074,xx,,
4/26/2018,VHT,155.9899,xx,,
4/25/2018,VHT,154.0675,xx,,
4/24/2018,VHT,153.5496,xx,,
4/23/2018,VHT,154.9042,xx,,
4/20/2018,VHT,154.5157,xx,,
4/19/2018,VHT,155.2528,xx,,
4/18/2018,VHT,156.6074,xx,,
4/17/2018,VHT,156.4281,xx,,
4/16/2018,VHT,154.9341,xx,,
4/13/2018,VHT,153.9081,xx,,
4/12/2018,VHT,154.0775,xx,,
4/11/2018,VHT,152.9519,xx,,
4/10/2018,VHT,154.0177,xx,,
4/9/2018,VHT,151.1989,xx,,
4/6/2018,VHT,149.6152,xx,,
4/5/2018,VHT,153.3603,xx,,
4/4/2018,VHT,153.5097,xx,,
4/3/2018,VHT,151.179,xx,,
4/2/2018,VHT,149.1271,xx,,
3/29/2018,VHT,152.9221,xx,,
3/28/2018,VHT,151.6969,xx,,
3/27/2018,VHT,151.1292,xx,,
3/26/2018,VHT,153.2607,xx,,
3/23/2018,VHT,150.1531,xx,,
3/22/2018,VHT,153.191,xx,,
3/21/2018,VHT,157.6532,xx,,
3/20/2018,VHT,158.0317,xx,,
3/19/2018,VHT,157.8923,xx,,
3/16/2018,VHT,160.4123,xx,,
3/15/2018,VHT,160.3744,xx,,
3/14/2018,VHT,160.8414,xx,,
3/13/2018,VHT,161.6264,xx,,
3/12/2018,VHT,161.6165,xx,,
3/9/2018,VHT,161.9643,xx,,
3/8/2018,VHT,159.6292,xx,,
3/7/2018,VHT,158.5262,xx,,
3/6/2018,VHT,157.7313,xx,,
3/5/2018,VHT,157.6121,xx,,
3/2/2018,VHT,156.1316,xx,,
3/1/2018,VHT,154.2834,xx,,
2/28/2018,VHT,156.6979,xx,,
2/27/2018,VHT,159.1026,xx,,
8/27/2018,VCR,179.24,xx,,
8/24/2018,VCR,178.32,xx,,
8/23/2018,VCR,178.13,xx,,
8/22/2018,VCR,178.12,xx,,
8/21/2018,VCR,178.05,xx,,
8/20/2018,VCR,176.49,xx,,
8/17/2018,VCR,175.24,xx,,
8/16/2018,VCR,175.02,xx,,
8/15/2018,VCR,174.14,xx,,
8/14/2018,VCR,176.18,xx,,
8/13/2018,VCR,174.38,xx,,
8/10/2018,VCR,175.3,xx,,
8/9/2018,VCR,176.39,xx,,
8/8/2018,VCR,175.92,xx,,
8/7/2018,VCR,175.37,xx,,
8/6/2018,VCR,174.3,xx,,
8/3/2018,VCR,173.23,xx,,
8/2/2018,VCR,173.08,xx,,
8/1/2018,VCR,171.2,xx,,
7/31/2018,VCR,172.11,xx,,
7/30/2018,VCR,171.32,xx,,
7/27/2018,VCR,172.6,xx,,
7/26/2018,VCR,173.34,xx,,
7/25/2018,VCR,175,xx,,
7/24/2018,VCR,173.6,xx,,
7/23/2018,VCR,174.16,xx,,
7/20/2018,VCR,174.55,xx,,
7/19/2018,VCR,175.34,xx,,
7/18/2018,VCR,175.82,xx,,
7/17/2018,VCR,175.76,xx,,
7/16/2018,VCR,174.62,xx,,
7/13/2018,VCR,174.41,xx,,
7/12/2018,VCR,173.7,xx,,
7/11/2018,VCR,172.65,xx,,
7/10/2018,VCR,173.35,xx,,
7/9/2018,VCR,172.95,xx,,
7/6/2018,VCR,171.15,xx,,
7/5/2018,VCR,169.78,xx,,
7/3/2018,VCR,168.98,xx,,
7/2/2018,VCR,169.6,xx,,
6/29/2018,VCR,169.63,xx,,
6/28/2018,VCR,169.36,xx,,
6/27/2018,VCR,168.389,xx,,
6/26/2018,VCR,170.6616,xx,,
6/25/2018,VCR,169.4655,xx,,
6/22/2018,VCR,172.9441,xx,,
6/21/2018,VCR,173.572,xx,,
6/20/2018,VCR,174.8977,xx,,
6/19/2018,VCR,174.3196,xx,,
6/18/2018,VCR,174.9475,xx,,
6/15/2018,VCR,174.7183,xx,,
6/14/2018,VCR,174.2598,xx,,
6/13/2018,VCR,173.0438,xx,,
6/12/2018,VCR,173.4724,xx,,
6/11/2018,VCR,172.4856,xx,,
6/8/2018,VCR,171.748,xx,,
6/7/2018,VCR,171.2596,xx,,
6/6/2018,VCR,170.9108,xx,,
6/5/2018,VCR,169.007,xx,,
6/4/2018,VCR,168.0003,xx,,
6/1/2018,VCR,166.0168,xx,,
5/31/2018,VCR,164.6911,xx,,
5/30/2018,VCR,165.628,xx,,
5/29/2018,VCR,164.0632,xx,,
5/25/2018,VCR,165.0798,xx,,
5/24/2018,VCR,164.8107,xx,,
5/23/2018,VCR,164.4519,xx,,
5/22/2018,VCR,163.3056,xx,,
5/21/2018,VCR,164.3622,xx,,
5/18/2018,VCR,163.505,xx,,
5/17/2018,VCR,163.6445,xx,,
5/16/2018,VCR,164.0432,xx,,
5/15/2018,VCR,162.5282,xx,,
5/14/2018,VCR,163.3455,xx,,
5/11/2018,VCR,163.2359,xx,,
5/10/2018,VCR,162.8372,xx,,
5/9/2018,VCR,162.3288,xx,,
5/8/2018,VCR,161.8404,xx,,
5/7/2018,VCR,162.5282,xx,,
5/4/2018,VCR,161.8404,xx,,
5/3/2018,VCR,159.817,xx,,
5/2/2018,VCR,160.4251,xx,,
5/1/2018,VCR,161.352,xx,,
4/30/2018,VCR,161.1527,xx,,
4/27/2018,VCR,161.8604,xx,,
4/26/2018,VCR,161.4218,xx,,
4/25/2018,VCR,159.0296,xx,,
4/24/2018,VCR,158.4416,xx,,
4/23/2018,VCR,160.754,xx,,
4/20/2018,VCR,160.3852,xx,,
4/19/2018,VCR,162.1395,xx,,
4/18/2018,VCR,162.897,xx,,
4/17/2018,VCR,162.0497,xx,,
4/16/2018,VCR,159.4582,xx,,
4/13/2018,VCR,158.1924,xx,,
4/12/2018,VCR,158.9798,xx,,
4/11/2018,VCR,158.4715,xx,,
4/10/2018,VCR,159.0695,xx,,
4/9/2018,VCR,157.1059,xx,,
4/6/2018,VCR,157.4647,xx,,
4/5/2018,VCR,160.8038,xx,,
4/4/2018,VCR,158.5711,xx,,
4/3/2018,VCR,155.5809,xx,,
4/2/2018,VCR,153.5476,xx,,
3/29/2018,VCR,158.1027,xx,,
3/28/2018,VCR,155.8102,xx,,
3/27/2018,VCR,157.6641,xx,,
3/26/2018,VCR,160.7241,xx,,
3/23/2018,VCR,156.4182,xx,,
3/22/2018,VCR,159.2888,xx,,
3/21/2018,VCR,162.8471,xx,,
3/20/2018,VCR,162.8372,xx,,
3/19/2018,VCR,162.0597,xx,,
3/16/2018,VCR,164.0333,xx,,
3/15/2018,VCR,164.099,xx,,
3/14/2018,VCR,164.288,xx,,
3/13/2018,VCR,164.815,xx,,
3/12/2018,VCR,165.879,xx,,
3/9/2018,VCR,165.4116,xx,,
3/8/2018,VCR,163.0251,xx,,
3/7/2018,VCR,162.5379,xx,,
3/6/2018,VCR,163.5124,xx,,
3/5/2018,VCR,162.1899,xx,,
3/2/2018,VCR,160.5193,xx,,
3/1/2018,VCR,160.2012,xx,,
2/28/2018,VCR,161.8418,xx,,
2/27/2018,VCR,162.8362,xx,,
8/27/2018,MGC,99.97,xx,,
8/24/2018,MGC,99.21,xx,,
8/23/2018,MGC,98.61,xx,,
8/22/2018,MGC,98.805,xx,,
8/21/2018,MGC,98.86,xx,,
8/20/2018,MGC,98.62,xx,,
8/17/2018,MGC,98.41,xx,,
8/16/2018,MGC,98.14,xx,,
8/15/2018,MGC,97.36,xx,,
8/14/2018,MGC,98.04,xx,,
8/13/2018,MGC,97.43,xx,,
8/10/2018,MGC,97.78,xx,,
8/9/2018,MGC,98.45,xx,,
8/8/2018,MGC,98.62,xx,,
8/7/2018,MGC,98.63,xx,,
8/6/2018,MGC,98.28,xx,,
8/3/2018,MGC,97.92,xx,,
8/2/2018,MGC,97.41,xx,,
8/1/2018,MGC,96.94,xx,,
7/31/2018,MGC,96.96,xx,,
7/30/2018,MGC,96.53,xx,,
7/27/2018,MGC,97.06,xx,,
7/26/2018,MGC,97.69,xx,,
7/25/2018,MGC,98.05,xx,,
7/24/2018,MGC,97.18,xx,,
7/23/2018,MGC,96.62,xx,,
7/20/2018,MGC,96.41,xx,,
7/19/2018,MGC,96.44,xx,,
7/18/2018,MGC,96.92,xx,,
7/17/2018,MGC,96.73,xx,,
7/16/2018,MGC,96.33,xx,,
7/13/2018,MGC,96.35,xx,,
7/12/2018,MGC,96.27,xx,,
7/11/2018,MGC,95.36,xx,,
7/10/2018,MGC,96.01,xx,,
7/9/2018,MGC,95.68,xx,,
7/6/2018,MGC,94.77,xx,,
7/5/2018,MGC,94.01,xx,,
7/3/2018,MGC,93.21,xx,,
7/2/2018,MGC,93.65,xx,,
6/29/2018,MGC,93.39,xx,,
6/28/2018,MGC,93.28,xx,,
6/27/2018,MGC,92.822,xx,,
6/26/2018,MGC,93.45885,xx,,
6/25/2018,MGC,93.24989,xx,,
6/22/2018,MGC,94.4838,xx,,
6/21/2018,MGC,94.39424,xx,,
6/20/2018,MGC,95.02115,xx,,
6/19/2018,MGC,94.88184,xx,,
6/18/2018,MGC,95.25002,xx,,
6/15/2018,MGC,95.49879,xx,,
6/14/2018,MGC,95.56845,xx,,
6/13/2018,MGC,95.27988,xx,,
6/12/2018,MGC,95.62815,xx,,
6/11/2018,MGC,95.5386,xx,,
6/8/2018,MGC,95.41919,xx,,
6/7/2018,MGC,95.12066,xx,,
6/6/2018,MGC,95.12066,xx,,
6/5/2018,MGC,94.38429,xx,,
6/4/2018,MGC,94.31464,xx,,
6/1/2018,MGC,93.82704,xx,,
5/31/2018,MGC,92.822,xx,,
5/30/2018,MGC,93.3892,xx,,
5/29/2018,MGC,92.17519,xx,,
5/25/2018,MGC,93.2698,xx,,
5/24/2018,MGC,93.42901,xx,,
5/23/2018,MGC,93.69769,xx,,
5/22/2018,MGC,93.40911,xx,,
5/21/2018,MGC,93.59817,xx,,
5/18/2018,MGC,92.94141,xx,,
5/17/2018,MGC,93.17028,xx,,
5/16/2018,MGC,93.2897,xx,,
5/15/2018,MGC,92.89165,xx,,
5/14/2018,MGC,93.57827,xx,,
5/11/2018,MGC,93.39915,xx,,
5/10/2018,MGC,93.19019,xx,,
5/9/2018,MGC,92.2747,xx,,
5/8/2018,MGC,91.39902,xx,,
5/7/2018,MGC,91.43883,xx,,
5/4/2018,MGC,91.1005,xx,,
5/3/2018,MGC,89.92629,xx,,
5/2/2018,MGC,90.09546,xx,,
5/1/2018,MGC,90.78207,xx,,
4/30/2018,MGC,90.56315,xx,,
4/27/2018,MGC,91.34927,xx,,
4/26/2018,MGC,91.2,xx,,
4/25/2018,MGC,90.23476,xx,,
4/24/2018,MGC,90.06561,xx,,
4/23/2018,MGC,91.28956,xx,,
4/20/2018,MGC,91.33932,xx,,
4/19/2018,MGC,92.11549,xx,,
4/18/2018,MGC,92.58318,xx,,
4/17/2018,MGC,92.53342,xx,,
4/16/2018,MGC,91.49853,xx,,
4/13/2018,MGC,90.81192,xx,,
4/12/2018,MGC,91.06069,xx,,
4/11/2018,MGC,90.21487,xx,,
4/10/2018,MGC,90.77212,xx,,
4/9/2018,MGC,89.27948,xx,,
4/6/2018,MGC,88.90134,xx,,
4/5/2018,MGC,90.89153,xx,,
4/4/2018,MGC,90.25467,xx,,
4/3/2018,MGC,89.21978,xx,,
4/2/2018,MGC,88.07542,xx,,
3/29/2018,MGC,90.1452,xx,,
3/28/2018,MGC,88.91129,xx,,
3/27/2018,MGC,89.11032,xx,,
3/26/2018,MGC,90.78207,xx,,
3/23/2018,MGC,88.30429,xx,,
3/22/2018,MGC,90.26462,xx,,
3/21/2018,MGC,92.72051,xx,,
3/20/2018,MGC,92.7998,xx,,
3/19/2018,MGC,92.71059,xx,,
3/16/2018,MGC,94.02881,xx,,
3/15/2018,MGC,94.04862,xx,,
3/14/2018,MGC,94.04862,xx,,
3/13/2018,MGC,94.54419,xx,,
3/12/2018,MGC,95.19834,xx,,
3/9/2018,MGC,95.27763,xx,,
3/8/2018,MGC,93.60262,xx,,
3/7/2018,MGC,93.19625,xx,,
3/6/2018,MGC,93.21608,xx,,
3/5/2018,MGC,93.02776,xx,,
3/2/2018,MGC,91.99698,xx,,
3/1/2018,MGC,91.59062,xx,,
2/28/2018,MGC,93.02776,xx,,
2/27/2018,MGC,93.9396,xx,,
8/27/2018,VYMI,63.635,xx,,
8/24/2018,VYMI,62.82,xx,,
8/23/2018,VYMI,62.42,xx,,
8/22/2018,VYMI,62.97,xx,,
8/21/2018,VYMI,62.7,xx,,
8/20/2018,VYMI,62.35,xx,,
8/17/2018,VYMI,62.18,xx,,
8/16/2018,VYMI,61.79,xx,,
8/15/2018,VYMI,61.46,xx,,
8/14/2018,VYMI,62.27,xx,,
8/13/2018,VYMI,62.08,xx,,
8/10/2018,VYMI,62.41,xx,,
8/9/2018,VYMI,63.65,xx,,
8/8/2018,VYMI,63.82,xx,,
8/7/2018,VYMI,63.8,xx,,
8/6/2018,VYMI,63.39,xx,,
8/3/2018,VYMI,63.77,xx,,
8/2/2018,VYMI,63.58,xx,,
8/1/2018,VYMI,64.16,xx,,
7/31/2018,VYMI,64.53,xx,,
7/30/2018,VYMI,64.36,xx,,
7/27/2018,VYMI,64.04,xx,,
7/26/2018,VYMI,63.87,xx,,
7/25/2018,VYMI,64.3,xx,,
7/24/2018,VYMI,63.64,xx,,
7/23/2018,VYMI,63.13,xx,,
7/20/2018,VYMI,63.15,xx,,
7/19/2018,VYMI,62.58,xx,,
7/18/2018,VYMI,62.805,xx,,
7/17/2018,VYMI,62.77,xx,,
7/16/2018,VYMI,62.82,xx,,
7/13/2018,VYMI,62.88,xx,,
7/12/2018,VYMI,62.8,xx,,
7/11/2018,VYMI,62.26,xx,,
7/10/2018,VYMI,63.55,xx,,
7/9/2018,VYMI,63.49,xx,,
7/6/2018,VYMI,62.96,xx,,
7/5/2018,VYMI,62.61,xx,,
7/3/2018,VYMI,61.94,xx,,
7/2/2018,VYMI,61.67,xx,,
6/29/2018,VYMI,62.23,xx,,
6/28/2018,VYMI,61.49,xx,,
6/27/2018,VYMI,61.2,xx,,
6/26/2018,VYMI,61.9,xx,,
6/25/2018,VYMI,61.92,xx,,
6/22/2018,VYMI,62.75,xx,,
6/21/2018,VYMI,61.922,xx,,
6/20/2018,VYMI,62.50311,xx,,
6/19/2018,VYMI,62.40461,xx,,
6/18/2018,VYMI,62.81828,xx,,
6/15/2018,VYMI,63.36983,xx,,
6/14/2018,VYMI,63.83274,xx,,
6/13/2018,VYMI,63.97063,xx,,
6/12/2018,VYMI,64.17747,xx,,
6/11/2018,VYMI,64.53204,xx,,
6/8/2018,VYMI,64.17747,xx,,
6/7/2018,VYMI,64.25626,xx,,
6/6/2018,VYMI,64.54189,xx,,
6/5/2018,VYMI,64.00019,xx,,
6/4/2018,VYMI,64.31536,xx,,
6/1/2018,VYMI,63.882,xx,,
5/31/2018,VYMI,63.41908,xx,,
5/30/2018,VYMI,63.68501,xx,,
5/29/2018,VYMI,62.73949,xx,,
5/25/2018,VYMI,64.27596,xx,,
5/24/2018,VYMI,64.85706,xx,,
5/23/2018,VYMI,65.17224,xx,,
5/22/2018,VYMI,65.92078,xx,,
5/21/2018,VYMI,65.84199,xx,,
5/18/2018,VYMI,65.38892,xx,,
5/17/2018,VYMI,65.74349,xx,,
5/16/2018,VYMI,65.94048,xx,,
5/15/2018,VYMI,65.71395,xx,,
5/14/2018,VYMI,66.3443,xx,,
5/11/2018,VYMI,66.20641,xx,,
5/10/2018,VYMI,66.12762,xx,,
5/9/2018,VYMI,65.62531,xx,,
5/8/2018,VYMI,65.21164,xx,,
5/7/2018,VYMI,65.36922,xx,,
